t,x,y,theta,v,omega,phi,dot_xd,ddot_xd ,dddot_xd,dot_yd,ddot_yd,dddot_yd
16.974266940793775,5.469967619541242,1.455012426683749,1.2109658552105513,0.37642854558623096,-0.04707588224292106,0.32453430295854757,0.16579604798871087,-0.023900111765876843,-0.0009659678741931296,0.24126541666780188,0.026557703586790625,0.0014546531351829642
16.9765801415216,5.470351020319521,1.455570653990752,1.211258737736577,0.37639744940070685,-0.047085971250519894,0.32442539579551805,0.1657407566941238,-0.023902346876979494,-0.0009658838223046675,0.24132685830665113,0.026561068342083174,0.0014546541567022836
16.978893342249428,5.470734293186833,1.4561290234413171,1.2115514904969586,0.3763663132222445,-0.0470974279403426,0.324316463893979,0.16568546023072625,-0.023904580699222827,-0.0009659269267176627,0.2413883077288026,0.02656443318397745,0.0014546710668234472
16.981206542977258,5.471117438131227,1.4566875350534503,1.2118441134581082,0.3763351369747521,-0.047108355843964375,0.3242075043839397,0.165630158599453,-0.02390681525040504,-0.0009659148913790353,0.24144976493487286,0.026567798253922543,0.0014546674007837345
16.983519743705084,5.471500455140744,1.4572461888451564,1.212136606589638,0.37630392058000284,-0.047118090728316735,0.3240985220952718,0.16557485179931292,-0.023909049578182334,-0.0009659020241610239,0.2415112299249918,0.026571163219518926,0.0014546635224689964
16.98583294443291,5.4718833442034285,1.4578049848344419,1.2124289698648194,0.3762726639595656,-0.047128402648785546,0.32398951700297945,0.16551953983099862,-0.02391128377073957,-0.0009659208628224183,0.24157270269883419,0.02657452812623364,0.0014546582206546776
16.988146145160737,5.472266105307327,1.4583639230393115,1.2127212032543047,0.37624136703678857,-0.04713914524237384,0.3238804870320419,0.16546422269418623,-0.02391351824757486,-0.0009659042675338817,0.24163418325625757,0.02657789298254566,0.0014546612856740158
16.990459345888564,5.472648738440482,1.4589230034777703,1.21301330672713,0.3762100297342599,-0.047149123800150565,0.32377143266258507,0.165408900388837,-0.023915752478508787,-0.0009659500393747959,0.24169567159733207,0.02658125790435508,0.001454666776749265
16.99277254661639,5.473031243590937,1.4594822261678237,1.2133052802556648,0.3761786519736646,-0.04715933347630162,0.323662356215061,0.16535357291443073,-0.02391798728856437,-0.0009658680821934341,0.24175716772227684,0.026584622890445976,0.001454652964282395
16.995085747344216,5.4734136207467365,1.4600415911274776,1.2135971238113863,0.37614723367797603,-0.0471699952876886,0.3235532544475371,0.16529824027198103,-0.023920220963835795,-0.0009659533132698533,0.24181867163085735,0.02658798769186332,0.0014546819073487714
16.997398948072046,5.473795869895928,1.4606010983747375,1.2138888373626697,0.3761157747700611,-0.04717964431809414,0.32344412925663296,0.16524290246112064,-0.02392245591051619,-0.0009659054377645145,0.24188018332342726,0.02659135287944789,0.001454643115436813
16.999712148799873,5.47417799102655,1.4611607479276085,1.2141804208832607,0.37608427517160165,-0.04718918840565957,0.3233349824629682,0.16518755948109537,-0.02392469005206977,-0.0009658995910251687,0.24194170279965288,0.026594717510220196,0.0014546796973844043
17.0020253495277,5.47455998412665,1.461720539804095,1.2144718743451952,0.3760527348052795,-0.04719935862407381,0.3232258130170123,0.16513221133331435,-0.023926924221803977,-0.0009659275615937765,0.24200323005955904,0.026598082689469966,0.0014546515276173083
17.004338550255525,5.4749418491842725,1.4622804740222042,1.214763197719989,0.37602115359401467,-0.04720978620315638,0.3231166191625252,0.16507685801688046,-0.023929158790057255,-0.0009659117031663113,0.24206476510334787,0.026601447436326597,0.0014546806579221775
17.00665175098335,5.475323586187461,1.4628405505999402,1.215054390976946,0.37598953146027403,-0.04721931582781194,0.3230074018872273,0.16502149953167042,-0.023931393082958514,-0.0009659422158975259,0.24212630793095613,0.026604812597138337,0.0014546254026461427
17.008964951711178,5.475705195124259,1.4634007695553093,1.2153454540891744,0.3759578683264184,-0.04722841893252358,0.32289816374526925,0.1649661358775771,-0.023933627756200507,-0.0009658599704486759,0.24218785854185937,0.026608177022751364,0.001454697673201961
17.011278152439008,5.47608667598271,1.4639611309063152,1.2156363870303255,0.37592616411533714,-0.047238150793314324,0.32278890409614497,0.16491076705578403,-0.023935861350695156,-0.0009659656261161994,0.24224941693665986,0.02661154249170589,0.001454653563776973
17.013591353166834,5.476468028750863,1.4645216346709653,1.2159271897724848,0.3758944187488314,-0.04724823323098094,0.32267962100062425,0.16485539306533614,-0.023938096483949622,-0.0009658813757690669,0.24231098311577826,0.026614907219835594,0.0014546634434795301
17.01590455389466,5.476849253416756,1.465082280867264,1.2162178622859883,0.3758626321497006,-0.04725777376846275,0.32257031497956273,0.16480001390594062,-0.02394033031230773,-0.0009659273578016786,0.24237255707822503,0.02661827215105835,0.0014546571598678087
17.018217754622487,5.477230349968437,1.4656430695132168,1.2165084045436085,0.3758308042416616,-0.047266864880279334,0.3224609876485613,0.16474462957858713,-0.023942564897077852,-0.0009659191634459827,0.24243413882434797,0.026621637008261555,0.001454673383753535
17.020530955350313,5.477611318393949,1.4662040006268287,1.2167988165185748,0.3757989349461495,-0.047275905746037926,0.322351639528027,0.16468924008221975,-0.023944799286632512,-0.000965902177889609,0.24249572835437672,0.026625002081461152,0.001454658723851078
17.02284415607814,5.477992158681336,1.466765074226106,1.2170890981847415,0.37576702418546354,-0.04728531004063529,0.32224227023065743,0.1646338454176302,-0.023947033467422787,-0.000965931862939966,0.24255732566824179,0.026628366924233492,0.0014546438368734137
17.025157356805966,5.478372870818643,1.4673262903290532,1.2173792495143807,0.37573507188321614,-0.04729471070250545,0.32213287872340196,0.16457844558439383,-0.023949268063983377,-0.0009659027394475707,0.24261893076534266,0.026631731632273743,0.0014546892290460208
17.027470557533796,5.478753454793914,1.4678876489536756,1.2176692704798668,0.3757030779620059,-0.04730400228304584,0.32202346598407566,0.16452304058258657,-0.023951502222535847,-0.0009659268658794095,0.24268054364656877,0.026635096952779467,0.00145465431109829
17.029783758261622,5.479133910595192,1.4684491501179797,1.217959161054629,0.37567104234358506,-0.04731316898807774,0.32191403133906726,0.1644676304123346,-0.023953736744378423,-0.0009658880712516383,0.24274216431186835,0.026638461703274913,0.0014546664689317347
17.03209695898945,5.479514238210522,1.4690107938399701,1.2182489212102272,0.37563896495139165,-0.04732148585787867,0.32180457663843165,0.16441221507386586,-0.023955970747989493,-0.0009659734446523716,0.24280379276062358,0.026641826672857763,0.0014546528802062834
17.034410159717275,5.47989443762795,1.4695725801376522,1.2185385509237263,0.37560684570796465,-0.04733066159205224,0.3216951028426677,0.16435679456612934,-0.023958205883694805,-0.0009658449280573051,0.2428654289930059,0.026645191468285277,0.0014546736651297092
